,cate,product,cost,review_star,review,tag
81,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,"Began using retinol, so I needed moisturizing and sun protection in the AM. Normally use Cetaphil lotion but wanted something more substantial. I thought this was overpriced, but the quality is definitely higher. The lotion is richer, absorbs nicely, slight tackiness (but dries nicely), skin feels soft/moist after applying. Package was intact when received, however a hermetic seal would have been nice to have! There was much empty space in the bottle, no way of telling if it was shorted without emptying and measuring.",positive
82,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,4,"I really like the way my face feels after putting it on! After applying It hydrates me all day & night (when I don't wear make-up). It also does well under make-up but be sure it dries completely for a few minutes before the make-up or you'll smear. I, also, use the body cream which is amazing . . .I don't get that dry skin feeling at all as you go thru the day/night. Only problem I had was I put it too close to my eyes and they got irritated the whole time but now I just keep it about an inch from eyes and love it. You'll really love this product along with their other creams. Will always use now!",positive
83,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,"I’m 25 and still everything makes me breakout in acne, especially sunscreen. CeraVe is the only brand that I’ve consistently not broken out with. Also the dried goop stuff that comes with most lotions (which is kinda gross to me) when they dry at the opening is little to none with the pump mechanism.",positive
84,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,I love this. A little goes a long way and it feels so nice on the skin. It doesn’t have a typical sunscreen smell and doesn’t really smell like anything would recommend,positive
85,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,"It doesn't leave any irritation, leaves behind no residue and does exactly what it's supposed to do. I get told all the time I can pass for being 18 and I'm 31. Coincidentally I've been using this as well as the PM version daily since I was 18.",positive
86,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,4,"I was so excited for this but when I put it on it was kind of a struggle because it didn’t spread very well after a few seconds and left my face feeling dirty, sticky, and dry, also didn’t really protect my face",positive
87,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,"This product is an effective sunscreen. I use it every day, and it does not clog my pores. It is a bit pricey, but you will not need to use much, especially if you also use the PM moisturizer by the same company.",positive
88,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,Most face spf smell bad like fish this one smells so good. Its not oily either its semi thick.,positive
89,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,4,Whenever im adding on the lotion it doesn’t stick on and when im rubbing in the lotion it turns into like residue and like small little balls of residue lotion.,positive
90,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"I have fine lashes and sensitive eyes so I am always looking for a mascara that does something for me at an affordable price. This one was very good! I could visibly see a huge difference without having to use a primer (which often leaves my lashes more clumpy or heavy looking which I don’t like) my lashes separated nicely as well.

If I was to complain about anything it would be staying power. I did find that midway through the day the “wow” lift I saw at the beginning was not as wow as before - but overall, this mascara is better than a lot of other drugstore ones I have tried. If going out for a few hours it is definitely my go too!

I double cleanse daily (oil based balm first) so removal for me was easy as well.",positive
91,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,5,"I have tried dozens of mascaras from all price points and by far this is the best ever! It doesn't flake at all! The biggest problem I have had with todays mascaras is flaking. It makes your lashes look natural and long. And best of all it builds so you can wear a light, long natural look or apply a few coats and have volume with full lashes. It's like 2 in one mascara . It washes off easy but will not come off in water. It does not run, clump or give you raccoon eyes . And best of all you do Not need a primer ! So you save money . The value on this mascara is amazing . I used to spend $26 on primer and $28 on mascara at Macys that is $54 total. So I am now saving $44 a month as I wear mascara everyday. I am so happy I Finally found the perfect mascara for me.",positive
92,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"i really like this but it does not do what i really wanted if that makes sense... like it was good and it made my eyelashes look long but not that dark. i like my eyelashes to look almost clumpy and dark, and this made them look long but not that dark. also i had to do like 3-4 layers normally, but overall if you like a natural mascara look or if u want a mascara for days u dont want your eyes to pop, get this!!",positive
93,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"After wearing this mascara for a whole day my eyes start itching. I thought product said sensitive. Another issue is that in spite of saying ""washable"" it only comes off with an oily formula or micellar water. Hence the 4 stars rating. Otherwise as described: goes on easily & nicely, rather a lengthening effect than a volume effect.",positive
94,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,5,"Hear ye, hear ye!! Gone are the days of spending $30 on mascara! I've been using Thrive for years. But I truly think the Maybelline is BETTER. Same staying power but easier to remove. I'm not big on writing reviews, but this mascara truly shocked me at how great it is.",positive
95,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"Really really good lengthening mascara,
But this does not make Lashes thicker but makes Lashes look long. I like to use 2 mascaras since hard to find a good mascara that does both. Minus one star for non thickening.
Curl prior to using, then mascara 3 coats before it dries. Then once dry I curl again.
That’s how I use mascara
I have hair issues that lose my eyebrows and lashes so always looking for great mascara.
I do love Original L’Oréal Teloscopic for brush and formula but all the wands come defective and bent or break at tip of wand. Best mascara in my book &
This one is great so far but just been using for a week, so have to play more with it. But lashes do look longer?",positive
96,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,5,"I have very skimpy, almost non-existent lashes, so this really helped. I did have to put on two coats, but I do that with every mascara. It gave thickness and length to my lashes and lasted all day and well into the night. Yet, it removes easily with makeup remover or plain soap and water. Will definitely buy again!",positive
97,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"This mascara adds to the length and does a really nice job. It isn't really a volume booster. As with most mascara, it seems to either rum out or dry out fairly quickly. Good value",positive
98,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"The mascara itself is pretty good. Definitely waterproof and also pretty solid in lengthening/volume wise. However, taking this mascara off was wayyyy too difficult. I tried micellar water and makeup wipes, nothing. This did cause a good amount of damage to my lashes, as some fell off because of the pressure I was putting on them. But that’s my fault. I used coconut oil and washed it off with warm water, and that did most of the job. I recommend buying a specific waterproof makeup remover if you get this waterproof mascara.",positive
99,Beauty & Personal Care,Maybelline New York Sky High Washable Mascara Makeup,$9.78 - $25.13,4,"Decided to try this for the thin brush. I like it the most due to being pretty smudge-proof but easy to remove.

It does a fairly good job of lengthening/volume. My very favorite (a L’Oréal mascara) is great with volume/ thickening but runs with a sneeze. Wish I could find one that does both!!",positive
100,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,It removes my makeup in one go. I wet my face with warm water and massage 1 or 2 pumps into my skin depending on how much makeup I'm wearing. I just massage my eye area gently. Then I wet a washcloth with warm water and wipe it all away. A quick rinse with cool water and I'm done. It doesn't leave my skin with that tight dry feeling. I love it and will continue to repurchase.,positive
101,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,I've been using this for a couple of years and love it. It is scent-free. It doesn't suds up and stays more like a cream. But it does remove make up very well. I also have rosacea and I rarely ever get a zit now. I have skin that is very dry except for the T-zone and it cleans and moisturizes. I don't plan to change to any other facial cleanser since this one is really perfect for me.,positive
102,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,I was having alot of facial skin issues including dryness and redness while using the standard bar soaps. My family practitioner sugeested that I try a hydrating facial cleanser and I chose this product. I've got to say it really does the job as I am no longer experiencing the previous issues. In fact I could actually feel the soothing affect of it the first first few times I used it. I use it daily and will continue.,positive
103,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,"I was suffering for a long time from flakey eyebrows, irritations down the sides of my nose to my cheeks and then around my mouth. I tried some other products to no avail. I then tried removing things out of my diet, which didn't work either. Finally I started using this product at night, in the morning and after showers. So far it's worked like a charm! My skin is perfect again. It's such a relief. I also put on some additional moisturizer (La Roche-Posay Toleriane Double Repair UV SPF Moisturizer for Face) after using this cleanser in the morning.",positive
104,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,So far so good. No break outs from this cleanser. My face feels clean and moisturized and haven’t had any issues from this product. I have very sensitive skin and I was worried about using something new on it but this has left my skin feeling amazing.,positive
105,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,I have always taken good care of skin. I have had only 3 pimples in my life. So when I got a bacterial infection on my face and it was severe and painful and ended up all over my face and spread to my neck and chest. I went to the Dermatologist and they recommended this and it helped itching and burning. amazing. They recommended the CeraVe cream to put on your face after cleansing it and really helped also. CeraVe products work wonders.,positive
106,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,This face wash is one of my favorites! I live in a desert area and struggle to keep my face moisturized but clean. It seems like so many facial washes have either dried my skin out or made it super oily in some spots.. so I have struggled to find something that would help not to do that or make me breakout. My mom and best friend use this product too because they both have had sensitive skin. All of us have agreed it has been one of the best products we have used.,positive
107,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,I’ve use this for years and I never understood why other people don’t love it as much as I do but then I realize that nobody applied it correctly you need to apply it onto make up covered dry face massager around and take a warm wet washcloth and remove it it’s the same idea as an old fashion cold cream like ponds without all that icky oil and it takes off everything everything and doesn’t hurt Sting or nothing it’s the best- leaves skin soft and hydrated.,positive
108,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,I have rosacea and tried multiple cleansers and each one seemed to irritate my skin… until CeraVe. My skin has never looked better and no irritation.,positive
109,Beauty & Personal Care,"CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",$14.57,5,CeraVu is such a great face wash!! Gentle on the skin and moisturizing as it cleans!! I won’t use anything else on my face; both face wash and lotion!!,positive
110,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,"My wife likes it, so I like it. Good value for the cost. Works well in our soap dispenser.",positive
111,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,I used this product to wash my hands. They cleaned my hands and continue to clean my hands very well. I recommend this soap to other people who enjoy having clean hands. 5 stars!,positive
112,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,"I enjoy this product - both the scent and the suds. Purchased this multi-pack so that I have a backup (or two or three). Occasionally try other scents, but I don't like that perfume scent that other soaps often have (even different options of this brand). Arrived intact. No leaks or damage.",positive
113,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,Great for hands !! Smooth on the skin you don’t need to use so much a little goes a long way !! Will continue to buy it the love the scent its amazing even after you dry your hands,positive
114,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,"Like most of the Mrs. Meyer’s items, this hand soap is amazing! It smells great but not too much. One pump is all you need! It does not dry your hands out like some soaps. People always compliment this soap in our bath. We feel this is worth a few extra pennies instead of a cheap soap that just dries your skin out! We highly recommend it!",positive
115,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,4,This is a good value I use it to refill my hand soap sanitizers and washers on the sink and in all the bathrooms it is gentle on your hands as many times as we are not washing our hands it is a good product,positive
116,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,Great value for the price!! So much cheaper to buy this large bottle than several of the smaller bottles.,positive
117,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,The smell is amazing! Love the quality of this soap.,positive
118,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,Love this product but it had a really strong tape across the cap and felt like it had leaked a little. When i took tape off the cap was either already broken or it broke because tape was stuck to cap. Not returning. Just an observation.,positive
119,Beauty & Personal Care,"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula",$9.75 - $28.76,5,Great value for 3 bottles. Love this scent. Not overpowering.,positive
120,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,5,"I’m obsessed with these pencils!; they’ve completely simplified my eye makeup routine. They go on so so smooth and with a couple quick taps with my finger tips, feathers out very nicely with a subtle shimmer (I ordered the color frappe). The black pencil works great on my waterline and stays all day. I was doubtful about sharpening these as the casing looks like hard plastic but a large sized eye pencil sharpener that I already owned worked great and was very easy to sharpen. It takes under a minute to do my eye makeup routine now with these great pencils. I’m going to be stocking up!",positive
121,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,5,This pencil is so easy to use. I love that the color really is so bright and vibrant. It takes a second to set and with a little setting powder is less smudge-able. It lasted most of the day for me. I will use it for when I want that pop of color. It’s so cute!,positive
122,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,5,"These pencils are comparable in quality to ones 3-5 times their price. I am a snob about quality, but not price. They are excellent and I use at least one of them every day (along with my high-end fare.) There is no downside here. All these are great - just pick a color you like.",positive
123,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,5,"I love these and I use them on the dark circles under my eyes. The only thing is that you have to unscrew the bottom and use the interior from there, with a long thin brush or the back of an eyeliner pencil. Otherwise the tip wears down *very* quickly and you're stuck with the majority inaccessible.",positive
124,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,4,"So easy to use. Goes on smooth and smudges out nicely. Just be sure to set it. Apply to non-powdered or bare eyelids, then set with eyeshadow or translucent powder. You can use it over powder but it’s hard to smudge evenly. I’m getting more shades! Oh and FYI it doesn’t twist up - you sharpen it. I had to Google it. I didn’t expect to sharpen plastic, but it works great and is very satisfying!",positive
125,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,4,"This eyeshadow is very nice texture on the eyes, and it stays on really well. Works well on its own or as base for powder shadow for extra long wear. But the fat pencil is very messy to sharpen. The eyeshadow is so creamy that it gums up the sharpener.",positive
126,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,4,Color is pretty. But it came to me broken. Quality control needs to be better but customer service was great and I was able to get another that wasn't broken. I love the color but it does smudge as soon as I blink my eyes so I have to pre smudge it. Overall I still like and recommend it.,positive
127,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,5,"I got these for summer because i noticed my eyeshadow wrinkling, even with primer. They worked great and easy to apply and nice color. If i rub my eye a little would be on finger but still had most on eyelid and stayed all day.",positive
128,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,4,"Love the product, it’s very easy to use. All I have to do is draw it on and run my finger over it a little.",positive
129,Beauty & Personal Care,NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil,$1.29 - $15.99,4,"Es fácil de aplicar, pero hay que usar sacapuntas para facilitar la aplicación. Debería tener el sistema de girar la base del lápiz para no tener que desperdiciar el producto con el uso continuo del sacapuntas",positive
130,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,"This item is exactly as described by the seller, and I was skeptical. I have purchased one other Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick; these comments pertain to ""Clay"". The item arrived yesterday, brand new, and in original packaging. This morning I applied the eyeshadow to both eyelids after just splashing my face with some water, drying my face, and applying sunscreen. I applied it directly from the stick and used the built-in smudger at the other end to blur the edges. Here came the test! I went for a 2.5-mile jog, got pretty sweaty, returned home, changed clothes, and then played an hour and forty-five minutes of tennis. I'm a little tired, but the Julep eyeshadow is still going strong. I can't say it's waterproof since I didn't swim, but it is undoubtedly sweat-proof. ""Clay"" is a true matte but does not appear chalky. It is a pinkish light brown. I see this becoming part of my daily routine on its own and also as a base. I also have ""Ginger"" which is listed as a matte but has a slight sheen. For reference, I am female, 55, with a freckled/fair complexion and combination skin. Other eyeshadows always crease on me unless I use a base. So far, ""Clay"" and ""Ginger"" Julep Eyeshadows have provided 12-hour staying-power. I want them all!",positive
131,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,4,"I have more than one of these Julup eyeshadow sticks. They do stay on a lot longer than traditional eye powder shadows, don't smudge as much and are easy to apply. Expensive though.

This color goes well with hazel eyes. It's more muted than the website shows in my opinion so you may want to layer it over a darker color like brown.

I really like the fact that these eyeshadows have blenders included and that they are so quick to apply. Saves me time in the morning. I do wish they printed the color's name on the side of the container though; I've made labels for each of mine for easy reading.",positive
132,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,"I just bought this and was very skeptical but holy cow this stuff is amazing. First of all my eyes are very sensitive to eye makeup and on top of that they water all the time. I can hardly wear eye shadow because after a hour is smudged and looks a mess . I put the one stick on this morning at 4 am and at 5 pm and looks the same. This is after working in a big box hardware store sweating , lack of air conditioning in Midwest humidity. No smudging, water marks , and didn’t make my eyes irritated. I’m going to buy the whole set !!!!",positive
133,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,"I am very picky about my eye makeup. I have several different brands that I mix and match but I got tired of always having powder “fallout” on the outer edges of my eyes and sometimes on my face. I came across this and decided to give it a try; I ordered the Bronze and Cocoa colors. They are awesome! I’m not a huge fan of the smudge tool…..I tried applying the Bronze on the lower part of my eyelid, then the Cocoa on the outer corner and crease, and tried to smudge the Cocoa but it seemed like it removed it more than smudging it. I played around with it and found that the best for me is to use the Bronze on my entire eyelid, then go back and apply it even more in the outer corners. If I use the Cocoa I just put a little bit in the outer corners but don’t smudge it! If needed, I’ll use a blending brush to blend it. I have light skin, brown/reddish hair, and blue eyes. The Bronze color is perfect! DEFINITELY long-wearing and smudge-proof!!",positive
134,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,"Random benefit of this product- I'm pale and have never found a contour that wasn't too orange or too brown. But lo and behold, the gray color is cool and ashy, and in just the right amount is a believable contour for pale people. I now have a believable jawline and cheekbones thanks to this eyeshadow stick. YMMV but I'm very happy with this product.",positive
135,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,4,"I was nervous after the first application because it felt tacky to the touch but was pleased that it didn't smudge, crease or wear off through the day. Bought for an international trip and it will work great- small, light and perfect way to add a quick touch or color. Will buy other shades!",positive
136,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,4,When I bought this product I was so excited to use it that I was basically using it every day that I had work. Then after 2 months or so I ran out. I was super sad considering I did pay a little more than usual for something like this. But my love for it is greater so im buying more of it in different colors!,positive
137,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,"These are exactly what I’ve been looking for! I hate long morning routines. I need to get ready fast and the less hassle the better. I was tired of powder shadows because I needed a separate brush to apply. These are perfect! You just swipe it over the lid and use the other side to blend. They set quickly and don’t crease at all. They last all day also! So much easier to apply in the morning and to take on a trip! I really am in love with these! I bought two to try first, and have already added several more. These are amazing and I only wish I had found them sooner!",positive
138,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,I got these without having much expectation but has been pleasantly surprised at how easily it goes on and is to blend. The blending tool makes it easy to quickly apply the eyeshadow and move on with my day. The colors nice and not too dark.,positive
139,Beauty & Personal Care,Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick,$16.00 - $18.00,5,I love this eyeshadow so much. I wear it daily and would absolutely recommend to others. I’m 70 and don’t want to wear powder eyeshadow as I feel it’s drying. This is so easy to apply and adjust the darkness with the sponge wand included. I will and have recommended to friends and will certainly repurchase.,positive
140,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,4,"I began using Dove products several years ago. I started with shampoo and conditioner. Now I have moved into body wash and deodorant. I have never been disappointed in any of their products and appreciate that they have products specifically for men. This particular product, the body wash, suds wonderfully, rinses easily and has a subtle but fresh and clean scent. I've used different types and they are all good. I use this because of the larger container and a bit lower cost. The cost isn't low but it is worth it.",positive
141,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,My skin is really sensitive. I've used Dove products for years without issues. Other soaps and body washes are harsh with a perfume smell that causes redness and rashes.,positive
142,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,"This large jug sat under the vanity for almost a year and was mistakenly used to top up a 3/4 empty of the same brand of body lotion ... MISTAKE! A large volume of body wash mixed with skin lotion simply won't work, either way. The error occurred because I couldn't read the small print at the bottom of the body wash container with my glasses off. The very mild smell of the opened bottle, along with the inordinate thickness of the ""lotion"" convinced me that I was smart to not have to buy another bottle of Dove skin lotion after all. Now I'm out the 1/4 container of skin lotion and several ounces of shower wash. Looks like I have to buy more of both. Hey DOVE, write ""Body Wash"" bigger on the jug, please!
BTW - The product is awesome.",positive
143,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,"I've used Olay for years and have tried every scent and different types they make. My skin wasn't liking my choices, so I read many reviews of Dove and bought it. So happy I did it's so easy to use and only a very fresh scent. It's a good product and I'll continue to use!!",positive
144,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,"A very subtle scent. Most importantly, my skin is left feeling soft and smooth. Very gentle! Like bathing with cream.",positive
145,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,I feel so clean when I used this body wash! It's so gentle on the skin. And it smells so fresh and clean!,positive
146,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,Nice body wash! Feels good and I like the scent. Not overpowering -- just ........ nice.,positive
147,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,This stuff is amazing! I find me rubbing myself in the middle of the night because my skin is so soft and smooth.,positive
148,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,I love this product it gives me memories when I got covid I love the smell its very comforting I just go into the shower with the dove body wash and shampoo and I have all relaxed after a hot warm and relaxing shower.,positive
149,Beauty & Personal Care,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,$9.97,5,This scent is the most beautiful scent I’ve smelled in a while.,positive
150,Beauty & Personal Care,"Philips Norelco Multigroomer All-in-One Trimmer Series 3000, 13 Piece Mens Grooming Kit, for Beard, Face, Nose, and Ear Hair Trimmer and Hair Clipper, NO Blade Oil Needed, MG3750/60",$19.96,5,"Multipurpose groomer for one price, what's not to like? I had my original Philips Neralco trimmer for about ten years or longer. I tried to find the same unit but couldn't find one anywhere. So i was left with no choice but todo some homework and start searching for a new one. My old unit was a little more contoured then this new groomer but it's surprisingly only 3 ounces less in weight, go figure? Old trimmer weighed 3.3 ounces, New groomer weighed in at 3.7 ounces with the wide trimmer on.
The New groomer although chunkier in appearance is comfortable just different. Having used the other thiner unit for ten years, it should feel different right?. The battery life will be going on two months this 10th of August on just one charge. I use it about once a week to trim my beard and mustache. I have to admit, this new unit has a small trimmer adapter and a nose trimmer attachment aswell, they will come in handy. It also includes several attachments to trim your hair in addition to your beard if need be. I personally don't use it for this reason but it's a good thing to know that you have them available in case your traveling and need them on the go.
Overall all my new Neralco groomer looks a little more classy, professional and can be used for multiple task to get you looking as dapper as you can be for a great night out, or in lol. I do recommend this groomer I'm very pleased with my unit and I would definitely make this purchase again if need be. You also receive a small black bag to put everything away so its neatly ready to travel. I wasn't given this item in exchange for my review nor did I recieve a discount of any type. I made this purchase with my own money, hope this review helps. I did alot of research before pulling the trigger on this trimmer/ groomer.",positive
